area_id,ref_year,sexid,agegrpstart,nmx,nqx,ndx,npx,lx,nlx,tx,ex
BA,2021,total,70,0.02935,0.136709621,9549.385796,0.863290379,69851.60039,325384.5375,1052275.817,15.06444821
BA,2021,total,75,0.04469,0.200979843,12119.52962,0.799020157,60302.21459,271212.2489,726891.2791,12.05413904
BA,2021,total,80,0.0688,0.293510628,14142.13013,0.706489372,48182.68497,205558.0995,455679.0302,9.45731917
BA,2021,total,85,0.10125,0.403987525,13751.95949,0.596012475,34040.55484,135822.8755,250120.9307,7.347733662
BA,2021,total,90,0.17751,1,20288.59535,0,20288.59535,114298.0552,114298.0552,5.633611063
Brasil,2010,female,0,0.01582,0.015594478,1559.447824,0.984405522,100000,98591.48089,7760499.689,77.60499689
Brasil,2010,female,1,0.00059,0.002342213,230.568746,0.997657787,98440.55218,393185.4776,7661908.208,77.83284468
Brasil,2010,female,5,0.00026,0.001279252,125.6352941,0.998720748,98209.98343,490735.8289,7268722.73,74.01205536
Brasil,2010,female,10,0.00029,0.001436111,140.8599878,0.998563889,98084.34814,490069.5907,6777986.902,69.10365446
Brasil,2010,female,15,0.00052,0.002592391,253.9078235,0.997407609,97943.48815,489082.6712,6287917.311,64.19944225
Brasil,2010,female,20,0.00064,0.003181168,310.7669787,0.996818832,97689.58032,487670.9842,5798834.64,59.35980706
Brasil,2010,female,25,0.0008,0.003981028,387.6677566,0.996018972,97378.81335,485924.8973,5311163.655,54.54126491
Brasil,2010,female,30,0.00107,0.005350775,518.9778302,0.994649225,96991.14559,483658.2834,4825238.758,49.74927071
Brasil,2010,female,35,0.00145,0.007240933,698.5484899,0.992759067,96472.16776,480614.4676,4341580.475,45.003451
Brasil,2010,female,40,0.00215,0.010688206,1023.648184,0.989311794,95773.61927,476308.9759,3860966.007,40.31346039
Brasil,2010,female,45,0.00332,0.016459158,1559.504706,0.983540842,94749.97108,469851.0937,3384657.031,35.72198485
Brasil,2010,female,50,0.00488,0.024086094,2244.594377,0.975913906,93190.46638,460340.846,2914805.938,31.27794131
Brasil,2010,female,55,0.00713,0.035038067,3186.567535,0.964961933,90945.872,446762.9412,2454465.092,26.9881968
Brasil,2010,female,60,0.01061,0.051657056,4533.387317,0.948342944,87759.30447,427463.054,2007702.151,22.87737081
Brasil,2010,female,65,0.01652,0.079316969,6601.227499,0.920683031,83225.91715,399626.517,1580239.096,18.98734373
Brasil,2010,female,70,0.02617,0.122806502,9410.010116,0.877193498,76624.68965,359598.423,1180612.579,15.40773065
Brasil,2010,female,75,0.04174,0.188993901,12703.1645,0.811006099,67214.67953,304315.4864,821014.1565,12.2148043
Brasil,2010,female,80,0.06858,0.292697255,15955.37081,0.707302745,54511.51503,232669.1481,516698.6701,9.478706834
Brasil,2010,female,85,0.11132,0.435436816,16788.76467,0.564563184,38556.14422,150808.8094,284029.5219,7.366647461
Brasil,2010,female,90,0.16339,1,21767.37956,0,21767.37956,133220.7125,133220.7125,6.120199823
Brasil,2010,male,0,0.01908,0.018756747,1875.674715,0.981243253,100000,98305.18843,7020979.721,70.20979721
Brasil,2010,male,1,0.00073,0.002909627,285.5051857,0.997090373,98124.32528,391811.0854,6922674.533,70.55003449
Brasil,2010,male,5,0.00034,0.001682117,164.5763456,0.998317883,97838.8201,488782.6596,6530863.448,66.75124905
Brasil,2010,male,10,0.00043,0.002126127,207.6677998,0.997873873,97674.24375,487852.0493,6042080.788,61.85950928
Brasil,2010,male,15,0.00186,0.009259562,902.4978477,0.990740438,97466.57595,485076.6351,5554228.739,56.98598401
Brasil,2010,male,20,0.00283,0.014057179,1357.418564,0.985942821,96564.07811,479426.8441,5069152.104,52.49521564
Brasil,2010,male,25,0.00287,0.0142547,1357.142378,0.9857453,95206.65954,472640.4418,4589725.259,48.20802748
Brasil,2010,male,30,0.00306,0.015197301,1426.259407,0.984802699,93849.51716,465681.9373,4117084.818,43.86900372
Brasil,2010,male,35,0.00357,0.017676552,1633.724493,0.982323448,92423.25776,458031.9776,3651402.88,39.50740289
Brasil,2010,male,40,0.00462,0.022825228,2072.291775,0.977174772,90789.53326,448766.9369,3193370.903,35.17333759
Brasil,2010,male,45,0.00642,0.031573576,2801.120536,0.968426424,88717.24149,436583.4061,2744603.966,30.93653409
Brasil,2010,male,50,0.00924,0.045137121,3878.006355,0.954862879,85916.12095,419885.5889,2308020.56,26.8636495
Brasil,2010,male,55,0.01304,0.063147965,5180.540002,0.936852035,82038.1146,397239.223,1888134.971,23.01533842
Brasil,2010,male,60,0.01814,0.086776694,6669.446217,0.913223306,76857.5746,367614.2574,1490895.748,19.39816285
Brasil,2010,male,65,0.02663,0.124836996,8762.075073,0.875163004,70188.12838,329035.4542,1123281.49,16.00386727
Brasil,2010,male,70,0.04009,0.182206475,11192.22465,0.817793525,61426.05331,279149.7049,794246.0363,12.93011668
Brasil,2010,male,75,0.06094,0.264406114,13282.13142,0.735593886,50233.82865,217963.8147,515096.3314,10.25397317
Brasil,2010,male,80,0.09004,0.367468629,13578.58952,0.632531371,36951.69724,150812.0124,297132.5166,8.041106062
Brasil,2010,male,85,0.13411,0.502190587,11737.75469,0.497809413,23373.10772,87521.15189,146320.5043,6.2602075
Brasil,2010,male,90,0.19788,1,11635.35303,0,11635.35303,58799.35236,58799.35236,5.053508234
Brasil,2010,total,0,0.01749,0.017215897,1721.589684,0.982784103,100000,98453.40593,7385699.461,73.85699461
Brasil,2010,total,1,0.00066,0.00263212,258.680605,0.99736788,98278.41032,392465.9113,7287246.055,74.14900212
Brasil,2010,total,5,0.0003,0.001484813,145.54098,0.998515187,98019.72971,489734.7961,6894780.144,70.34073818
Brasil,2010,total,10,0.00036,0.00178741,174.941257,0.99821259,97874.18873,488933.5905,6405045.348,65.44161878
Brasil,2010,total,15,0.0012,0.005982052,584.4420108,0.994017948,97699.24747,487035.1323,5916111.757,60.55432268
Brasil,2010,total,20,0.00175,0.008690279,843.9547893,0.991309721,97114.80546,483464.1403,5429076.625,55.90369665
Brasil,2010,total,25,0.00184,0.009154424,881.3041578,0.990845576,96270.85067,479150.993,4945612.485,51.37185815
Brasil,2010,total,30,0.00207,0.010279918,980.5966936,0.989720082,95389.54652,474496.2408,4466461.492,46.82338532
Brasil,2010,total,35,0.0025,0.012433082,1173.794214,0.987566918,94408.94982,469110.2636,3991965.251,42.28375867
Brasil,2010,total,40,0.00337,0.016686665,1555.783813,0.983313335,93235.15561,462286.3185,3522854.987,37.78462066
Brasil,2010,total,45,0.00483,0.023872792,2188.642605,0.976127208,91679.3718,452925.2525,3060568.669,33.38339485
Brasil,2010,total,50,0.00698,0.034318886,3071.222099,0.965681114,89490.72919,439775.5907,2607643.416,29.13869894
Brasil,2010,total,55,0.00995,0.048538468,4194.670463,0.951461532,86419.50709,421610.8593,2167867.826,25.0853991
Brasil,2010,total,60,0.01413,0.068236523,5610.736956,0.931763477,82224.83663,397097.3408,1746256.966,21.23758511
Brasil,2010,total,65,0.02111,0.100256782,7681.083103,0.899743218,76614.09967,363867.7906,1349159.625,17.60980852
Brasil,2010,total,70,0.03228,0.14934584,10294.85926,0.85065416,68933.01657,318927.9347,985291.8349,14.29346754
Brasil,2010,total,75,0.0498,0.221421587,12983.75387,0.778578413,58638.15731,260731.4019,666363.9002,11.36399796
Brasil,2010,total,80,0.07711,0.323252919,14757.9192,0.676747081,45654.40344,191377.2192,405632.4983,8.884849384
Brasil,2010,total,85,0.11989,0.461198655,14249.41697,0.538801345,30896.48425,118858.8788,214255.2791,6.934616812
Brasil,2010,total,90,0.1745,1,16647.06728,0,16647.06728,95396.40026,95396.40026,5.7305229
Brasil,2020,female,0,0.01074,0.010639524,1063.952352,0.989360476,100000,99023.2051,8025065.742,80.25065742
Brasil,2020,female,1,0.00044,0.001764217,174.5446527,0.998235783,98936.04765,395309.0003,7926042.537,80.11278726
Brasil,2020,female,5,0.00019,0.000963009,95.10826436,0.999036991,98761.503,493569.7443,7530733.537,76.25171052
Brasil,2020,female,10,0.00022,0.001092061,107.7497266,0.998907939,98666.39473,493062.5993,7037163.793,71.32280258
Brasil,2020,female,15,0.0004,0.002001293,197.2446877,0.997998707,98558.645,492300.1133,6544101.193,66.39804345
Brasil,2020,female,20,0.00049,0.002458525,241.8239555,0.997541475,98361.40032,491202.4417,6051801.08,61.52617857
Brasil,2020,female,25,0.00061,0.003043313,298.60855,0.996956687,98119.57636,489851.3604,5560598.638,56.67165355
Brasil,2020,female,30,0.00083,0.004157061,406.6476819,0.995842939,97820.96781,488088.2199,5070747.278,51.83701809
Brasil,2020,female,35,0.00115,0.005742442,559.3960942,0.994257558,97414.32013,485673.1104,4582659.058,47.04297122
Brasil,2020,female,40,0.00174,0.008646254,837.4322679,0.991353746,96854.92403,482181.0395,4096985.948,42.30023397
Brasil,2020,female,45,0.00271,0.013460438,1292.437539,0.986539562,96017.49177,476856.365,3614804.908,37.64735822
Brasil,2020,female,50,0.004,0.019825944,1878.013637,0.980174056,94725.05423,468930.237,3137948.543,33.12691208
Brasil,2020,female,55,0.00586,0.028885237,2681.908779,0.971114763,92847.04059,457530.431,2669018.306,28.74640149
Brasil,2020,female,60,0.00877,0.042906841,3868.700993,0.957093159,90165.13181,441153.9066,2211487.875,24.52708526
Brasil,2020,female,65,0.01369,0.066166901,5709.967393,0.933833099,86296.43082,417207.2356,1770333.968,20.51456766
Brasil,2020,female,70,0.02187,0.103694058,8356.337378,0.896305942,80586.46343,382041.4737,1353126.733,16.79099287
Brasil,2020,female,75,0.03512,0.161429719,11660.08897,0.838570281,72230.12605,332000.4078,971085.2592,13.44432458
Brasil,2020,female,80,0.05751,0.251421907,15228.63423,0.748578093,60570.03708,264778.5998,639084.8514,10.55117154
Brasil,2020,female,85,0.09272,0.376355355,17064.47978,0.623644645,45341.40285,184045.8148,374306.2516,8.255286076
Brasil,2020,female,90,0.14862,1,28276.92307,0,28276.92307,190260.4368,190260.4368,6.72847029
Brasil,2020,male,0,0.01257,0.012430128,1243.012797,0.987569872,100000,98854.23632,7325914.596,73.25914596
Brasil,2020,male,1,0.00056,0.002217685,219.0118661,0.997782315,98756.9872,394505.7255,7227060.36,73.18024339
Brasil,2020,male,5,0.00027,0.001344585,132.4926721,0.998655415,98537.97534,492358.645,6832554.635,69.33930407
Brasil,2020,male,10,0.00034,0.001681366,165.4556593,0.998318634,98405.48266,491613.7742,6340195.99,64.42929619
Brasil,2020,male,15,0.00147,0.007332359,720.3311286,0.992667641,98240.02701,489399.3072,5848582.215,59.53359739
Brasil,2020,male,20,0.00224,0.011134852,1085.867388,0.988865148,97519.69588,484883.8109,5359182.908,54.95487717
Brasil,2020,male,25,0.00225,0.01118851,1078.950845,0.98881149,96433.82849,479471.7653,4874299.097,50.54553131
Brasil,2020,male,30,0.00241,0.011958895,1140.338956,0.988041105,95354.87764,473923.5408,4394827.332,46.08917174
Brasil,2020,male,35,0.00284,0.014075767,1326.141857,0.985924233,94214.53869,467757.3388,3920903.791,41.61675943
Brasil,2020,male,40,0.00367,0.018174705,1688.21925,0.981825295,92888.39683,460221.436,3453146.452,37.17521854
Brasil,2020,male,45,0.00515,0.025423388,2318.617467,0.974576612,91200.17758,450204.3442,2992925.016,32.81709637
Brasil,2020,male,50,0.00742,0.036447814,3239.538578,0.963552186,88881.56011,436308.9541,2542720.672,28.60796625
Brasil,2020,male,55,0.01065,0.051853677,4440.853695,0.948146323,85642.02154,417107.9734,2106411.718,24.59553943
Brasil,2020,male,60,0.01515,0.073007513,5928.295283,0.926992487,81201.16784,391185.101,1689303.744,20.8039341
Brasil,2020,male,65,0.02228,0.10550895,7941.961726,0.89449105,75272.87256,356509.4585,1298118.643,17.24550425
Brasil,2020,male,70,0.03422,0.157617843,10612.55294,0.842382157,67330.91083,310123.1718,941609.1849,13.98479797
Brasil,2020,male,75,0.05254,0.232187616,13169.30033,0.767812384,56718.35789,250668.5386,631486.0131,11.13371467
Brasil,2020,male,80,0.07881,0.329177756,14335.38106,0.670822244,43549.05756,181906.8352,380817.4745,8.744562932
Brasil,2020,male,85,0.11786,0.455183803,13297.59238,0.544816197,29213.67651,112824.4016,198910.6393,6.808819125
Brasil,2020,male,90,0.18489,1,15916.08412,0,15916.08412,86086.23773,86086.23773,5.408757397
Brasil,2020,total,0,0.01168,0.011557412,1155.741192,0.988442588,100000,98942.118,7674149.697,76.74149697
Brasil,2020,total,1,0.0005,0.001996177,197.3106409,0.998003823,98844.25881,394884.7884,7575207.579,76.63781053
Brasil,2020,total,5,0.00023,0.001158148,114.2477623,0.998841852,98646.94817,492949.1214,7180322.79,72.78808847
Brasil,2020,total,10,0.00028,0.001393159,137.271753,0.998606841,98532.70041,492320.3226,6687373.669,67.86958686
Brasil,2020,total,15,0.00095,0.004719894,464.4159602,0.995280106,98395.42865,490816.1034,6195053.346,62.96078416
Brasil,2020,total,20,0.00138,0.006860915,671.8963221,0.993139085,97931.01269,487975.3227,5704237.243,58.24750593
Brasil,2020,total,25,0.00144,0.007150776,695.4781413,0.992849224,97259.11637,484556.8865,5216261.92,53.6326271
Brasil,2020,total,30,0.00162,0.00806974,779.2434356,0.99193026,96563.63823,480870.0826,4731705.033,49.00089848
Brasil,2020,total,35,0.00199,0.009898695,948.1405534,0.990101305,95784.39479,476551.6226,4250834.951,44.37920144
Brasil,2020,total,40,0.00269,0.013370086,1267.968841,0.986629914,94836.25424,471011.3491,3774283.328,39.79789542
Brasil,2020,total,45,0.00391,0.019348397,1810.396317,0.980651603,93568.2854,463315.4362,3303271.979,35.30332917
Brasil,2020,total,50,0.00567,0.027932369,2563.015174,0.972067631,91757.88908,452381.9075,2839956.543,30.95054356
Brasil,2020,total,55,0.00815,0.039951926,3563.506983,0.960048074,89194.87391,437065.6021,2387574.636,26.76807008
Brasil,2020,total,60,0.01177,0.057177419,4896.18051,0.942822581,85631.36692,415916.3833,1950509.034,22.77797381
Brasil,2020,total,65,0.01763,0.084434054,6816.799121,0.915565946,80735.18642,386633.9343,1534592.65,19.00773031
Brasil,2020,total,70,0.02736,0.128020373,9463.059487,0.871979627,73918.38729,345934.2878,1147958.716,15.53008335
Brasil,2020,total,75,0.04246,0.191943983,12371.81238,0.808056017,64455.32781,291347.1081,802024.4281,12.44310525
Brasil,2020,total,80,0.06595,0.28308274,14743.94427,0.71691726,52083.51543,223557.7165,510677.32,9.804970264
Brasil,2020,total,85,0.102,0.406375336,15173.88078,0.593624664,37339.57116,148763.1538,287119.6036,7.689418883
Brasil,2020,total,90,0.16021,1,22165.69038,0,22165.69038,138356.4497,138356.4497,6.241919262
Brasil,2021,female,0,0.01042,0.01032211,1032.211038,0.98967789,100000,99051.3633,8046338.722,80.46338722
Brasil,2021,female,1,0.00043,0.001712026,169.4353914,0.998287974,98967.78896,395448.7918,7947287.359,80.30175719
Brasil,2021,female,5,0.00019,0.00093731,92.6046649,0.99906269,98798.35357,493760.2562,7551838.567,76.43688679
Brasil,2021,female,10,0.00021,0.001063721,104.9953634,0.998936279,98705.74891,493266.2561,7058078.311,71.50625358
Brasil,2021,female,15,0.00039,0.001961815,193.4364598,0.998038185,98600.75354,492520.1766,6564812.055,66.57973514
Brasil,2021,female,20,0.00048,0.002419163,238.0632954,0.997580837,98407.31708,491441.4272,6072291.878,61.70569485
Brasil,2021,female,25,0.00059,0.002966618,291.2306468,0.997033382,98169.25379,490118.1923,5580850.451,56.84927038
Brasil,2021,female,30,0.00081,0.004049825,396.3889028,0.995950175,97878.02314,488399.1434,5090732.259,52.01098363
Brasil,2021,female,35,0.00113,0.005621707,548.0131958,0.994378293,97481.63424,486038.1382,4602333.116,47.2123098
Brasil,2021,female,40,0.0017,0.008484662,822.4490483,0.991515338,96933.62104,482611.9826,4116294.977,42.46509037
Brasil,2021,female,45,0.00266,0.013232577,1271.798527,0.986767423,96111.17199,477376.3637,3633682.995,37.80708235
Brasil,2021,female,50,0.00394,0.019502181,1849.574585,0.980497819,94839.37347,469572.9309,3156306.631,33.28055127
Brasil,2021,female,55,0.00577,0.028435989,2644.256898,0.971564011,92989.79888,458338.3522,2686733.7,28.89277891
Brasil,2021,female,60,0.00863,0.042258362,3817.854575,0.957741638,90345.54198,442183.0735,2228395.348,24.66524965
Brasil,2021,female,65,0.01348,0.0651846,5640.27268,0.9348154,86527.68741,418537.7553,1786212.275,20.64324528
Brasil,2021,female,70,0.02155,0.102227591,8268.925527,0.897772409,80887.41473,383764.7598,1367674.519,16.90837226
Brasil,2021,female,75,0.03459,0.159204771,11561.20996,0.840795229,72618.4892,334189.4211,983909.7594,13.54902547
Brasil,2021,female,80,0.05667,0.248178295,15153.09144,0.751821705,61057.27924,267403.6676,649720.3383,10.641161
Brasil,2021,female,85,0.09133,0.371771884,17065.88636,0.628228116,45904.1878,186856.2231,382316.6707,8.328579353
Brasil,2021,female,90,0.14754,1,28838.30144,0,28838.30144,195460.4476,195460.4476,6.777807217
Brasil,2021,male,0,0.01218,0.012042419,1204.241931,0.987957581,100000,98888.63156,7350334.217,73.50334217
Brasil,2021,male,1,0.00054,0.002167566,214.1462927,0.997832434,98795.75807,394672.6609,7251445.585,73.39834956
Brasil,2021,male,5,0.00026,0.001302376,128.3903424,0.998697624,98581.61178,492587.083,6856772.925,69.55427895
Brasil,2021,male,10,0.00033,0.001639061,161.3708578,0.998360939,98453.22143,491862.68,6364185.842,64.64172273
Brasil,2021,male,15,0.00144,0.007183343,706.0641108,0.992816657,98291.85058,489694.0926,5872323.162,59.74374403
Brasil,2021,male,20,0.00219,0.010910824,1064.741383,0.989089176,97585.78647,485267.0789,5382629.069,55.15792068
Brasil,2021,male,25,0.0022,0.010940566,1055.994849,0.989059434,96521.04508,479965.2383,4897361.99,50.73879987
Brasil,2021,male,30,0.00235,0.011682432,1115.263962,0.988317568,95465.05023,474537.0913,4417396.752,46.2723975
Brasil,2021,male,35,0.00277,0.01377295,1299.474916,0.98622705,94349.78627,468500.2441,3942859.661,41.7898102
Brasil,2021,male,40,0.0036,0.017821309,1658.278377,0.982178691,93050.31136,461105.8608,3474359.416,37.33850393
Brasil,2021,male,45,0.00506,0.024971592,2282.204577,0.975028408,91392.03298,451254.6535,3013253.556,32.97063713
Brasil,2021,male,50,0.00729,0.035802334,3190.339866,0.964197666,89109.8284,437573.2923,2561998.902,28.75102498
Brasil,2021,male,55,0.01047,0.051020913,4383.690732,0.948979087,85919.48854,418638.2159,2124425.61,24.72577114
Brasil,2021,male,60,0.01493,0.071981374,5869.05878,0.928018626,81535.7978,393006.3421,1705787.394,20.92071752
Brasil,2021,male,65,0.02195,0.104034493,7871.950812,0.895965507,75666.73902,358653.8181,1312781.052,17.34951273
Brasil,2021,male,70,0.03376,0.155676345,10554.04483,0.844323655,67794.78821,312588.829,954127.2338,14.07375491
Brasil,2021,male,75,0.05187,0.229593715,13142.11494,0.770406285,57240.74338,253348.4295,641538.4048,11.20772315
Brasil,2021,male,80,0.07794,0.32616679,14383.5081,0.67383321,44098.62844,184534.3719,388189.9753,8.802767546
Brasil,2021,male,85,0.1167,0.451708827,13422.58216,0.548291173,29715.12034,115019.1463,203655.6033,6.853601837
Brasil,2021,male,90,0.18381,1,16292.53818,0,16292.53818,88636.45704,88636.45704,5.440309918
Brasil,2021,total,0,0.01132,0.011203947,1120.394676,0.988796053,100000,98973.28359,7697216.257,76.97216257
Brasil,2021,total,1,0.00049,0.001945061,192.3268533,0.998054939,98879.60532,395038.7184,7598242.973,76.84337886
Brasil,2021,total,5,0.00022,0.001124021,110.926538,0.998875979,98687.27847,493159.076,7203204.255,72.99020063
Brasil,2021,total,10,0.00027,0.001357744,133.8414135,0.998642256,98576.35193,492547.1561,6710045.179,68.06952223
Brasil,2021,total,15,0.00093,0.004625512,455.3470051,0.995374488,98442.51052,491074.1851,6217498.023,63.15866987
Brasil,2021,total,20,0.00135,0.006729756,659.4297392,0.993270244,97987.16351,488287.2432,5726423.838,58.44055111
Brasil,2021,total,25,0.0014,0.006988852,680.2091518,0.993011148,97327.73378,484938.146,5238136.594,53.81956808
Brasil,2021,total,30,0.00158,0.007878856,761.4718942,0.992121144,96647.52462,481333.9434,4753198.448,49.18075726
Brasil,2021,total,35,0.00195,0.009688095,928.9531621,0.990311905,95886.05273,477107.8807,4271864.505,44.55146899
Brasil,2021,total,40,0.00264,0.013114886,1245.351535,0.986885114,94957.09957,471672.119,3794756.624,39.96285314
Brasil,2021,total,45,0.00384,0.01901328,1781.767721,0.98098672,93711.74803,464104.3209,3323084.505,35.46070343
Brasil,2021,total,50,0.00557,0.027456037,2524.032984,0.972543963,91929.98031,453339.8191,2858980.184,31.09954092
Brasil,2021,total,55,0.00802,0.039324213,3515.818486,0.960675787,89405.94733,438240.1904,2405640.365,26.90693894
Brasil,2021,total,60,0.0116,0.056359541,4840.728244,0.943640459,85890.12884,417348.8236,1967400.175,22.90601029
Brasil,2021,total,65,0.01737,0.083235776,6746.20972,0.916764224,81049.4006,388381.4787,1550051.351,19.12477255
Brasil,2021,total,70,0.02698,0.126370038,9389.697052,0.873629962,74303.19088,348041.7118,1161669.873,15.63418554
Brasil,2021,total,75,0.0419,0.189622903,12309.08511,0.810377097,64913.49383,293794.7563,813628.1609,12.53403742
Brasil,2021,total,80,0.0651,0.279952787,14726.75084,0.720047213,52604.40871,226205.1665,519833.4046,9.881936083
Brasil,2021,total,85,0.10069,0.402211397,15234.82571,0.597788603,37877.65787,151301.2251,293628.2381,7.752016746
Brasil,2021,total,90,0.15909,1,22642.83217,0,22642.83217,142327.013,142327.013,6.285742524
CE,2010,female,0,0.01787,0.01758558,1758.558026,0.98241442,100000,98422.14567,7639906.757,76.39906757
CE,2010,female,1,0.00074,0.002934996,288.3382778,0.997065004,98241.44197,392243.6026,7541484.611,76.76479965
CE,2010,female,5,0.00027,0.001359901,133.2064844,0.998640099,97953.1037,489432.5023,7149241.008,72.9863653
CE,2010,female,10,0.00033,0.001666136,162.9812216,0.998333864,97819.89721,488692.033,6659808.506,68.08235028
CE,2010,female,15,0.00062,0.003098965,302.6353541,0.996901035,97656.91599,487527.9916,6171116.473,63.19180173
CE,2010,female,20,0.00069,0.003423099,333.2532953,0.996576901,97354.28064,485938.2699,5683588.481,58.38046817
CE,2010,female,25,0.00087,0.004341438,421.2107937,0.995658562,97021.02734,484052.1097,5197650.211,53.57240955
CE,2010,female,30,0.00112,0.00558404,539.4172281,0.99441596,96599.81655,481650.5397,4713598.102,48.79510407
CE,2010,female,35,0.00154,0.007647793,734.6500632,0.992352207,96060.39932,478465.3714,4231947.562,44.05506944
CE,2010,female,40,0.0023,0.011452958,1091.761774,0.988547042,95325.74926,473899.3418,3753482.191,39.37532325
CE,2010,female,45,0.00393,0.019448587,1832.717924,0.980551413,94233.98748,466588.1426,3279582.849,34.80254775
CE,2010,female,50,0.00504,0.024888663,2299.744056,0.975111337,92401.26956,456256.9877,2812994.706,30.44324737
CE,2010,female,55,0.00757,0.037160193,3348.190112,0.962839807,90101.5255,442137.1522,2356737.719,26.15646856
CE,2010,female,60,0.01185,0.057530964,4991.003042,0.942469036,86753.33539,421289.1693,1914600.566,22.069475
CE,2010,female,65,0.01712,0.082096163,6712.373729,0.917903837,81762.33235,392030.7274,1493311.397,18.26405087
CE,2010,female,70,0.02738,0.128149347,9617.603156,0.871850653,75049.95862,351205.7852,1101280.67,14.67396771
CE,2010,female,75,0.04394,0.197948793,12952.25577,0.802051207,65432.35546,294781.1379,750074.8844,11.46336364
CE,2010,female,80,0.07231,0.30619802,16069.30264,0.69380198,52480.09969,222227.2419,455293.7465,8.675550335
CE,2010,female,85,0.11449,0.445048656,16204.57631,0.554951344,36410.79705,141542.5445,233066.5046,6.401027263
CE,2010,female,90,0.22078,1,20206.22075,0,20206.22075,91523.9601,91523.9601,4.529494221
CE,2010,male,0,0.0221,0.021669081,2166.908071,0.978330919,100000,98060.18088,6849159.001,68.49159001
CE,2010,male,1,0.00078,0.003101073,303.3875298,0.996898927,97833.09193,390600.5093,6751098.82,69.00629109
CE,2010,male,5,0.00044,0.002200591,214.6229924,0.997799409,97529.7044,487111.9645,6360498.311,65.21601137
CE,2010,male,10,0.00047,0.002329225,226.6687087,0.997670775,97315.08141,486008.7353,5873386.346,60.35432804
CE,2010,male,15,0.00232,0.011543597,1120.749547,0.988456403,97088.4127,482640.1896,5387377.611,55.48939839
CE,2010,male,20,0.00375,0.018568868,1782.01086,0.981431132,95967.66315,475383.2886,4904737.421,51.10823021
CE,2010,male,25,0.0039,0.019288745,1816.723032,0.980711255,94185.65229,466386.4539,4429354.133,47.02790738
CE,2010,male,30,0.00409,0.020229649,1868.591021,0.979770351,92368.92926,457173.1687,3962967.679,42.90368754
CE,2010,male,35,0.00483,0.023841563,2157.669548,0.976158437,90500.33824,447107.5173,3505794.51,38.73791611
CE,2010,male,40,0.00606,0.029860107,2637.921498,0.970139893,88342.66869,435118.5397,3058686.993,34.62298613
CE,2010,male,45,0.00753,0.036933822,3165.403908,0.963066178,85704.74719,420610.2262,2623568.453,30.61170518
CE,2010,male,50,0.00991,0.048359851,3991.590383,0.951640149,82539.34328,402717.7405,2202958.227,26.68979591
CE,2010,male,55,0.01306,0.063223539,4966.066915,0.936776461,78547.7529,380323.5972,1800240.487,22.91905777
CE,2010,male,60,0.0188,0.089792727,6607.100233,0.910207273,73581.68598,351390.6793,1419916.889,19.29715078
CE,2010,male,65,0.0255,0.119869469,8028.207999,0.880130531,66974.58575,314802.4088,1068526.21,15.95420409
CE,2010,male,70,0.03829,0.174722769,10299.27435,0.825277231,58946.37775,268983.7029,753723.8012,12.7866008
CE,2010,male,75,0.05933,0.258349096,12567.9352,0.741650904,48647.1034,211815.679,484740.0983,9.964418525
CE,2010,male,80,0.09337,0.378504605,13656.13132,0.621495395,36079.1682,146255.5127,272924.4193,7.564598435
CE,2010,male,85,0.14399,0.529390194,11870.53585,0.470609806,22423.03688,82438.8448,126668.9066,5.649052235
CE,2010,male,90,0.23858,1,10552.50104,0,10552.50104,44230.06181,44230.06181,4.191429279
CE,2010,total,0,0.02003,0.01968196,1968.196007,0.98031804,100000,98246.42766,7239699.926,72.39699926
CE,2010,total,1,0.00076,0.003035935,297.6182271,0.996964065,98031.80399,391380.7945,7141453.498,72.84833296
CE,2010,total,5,0.00036,0.001781595,174.122745,0.998218405,97734.18577,488235.622,6750072.704,69.06562582
CE,2010,total,10,0.0004,0.002004959,195.6039642,0.997995041,97560.06302,487311.3052,6261837.082,64.18443047
CE,2010,total,15,0.00148,0.00738466,719.0033902,0.99261534,97364.45906,485024.7868,5774525.777,59.30835371
CE,2010,total,20,0.00222,0.011052075,1068.13284,0.988947925,96645.45567,480556.9462,5289500.99,54.73098506
CE,2010,total,25,0.00238,0.011822991,1130.009833,0.988177009,95577.32283,475061.5896,4808944.044,50.31469706
CE,2010,total,30,0.00258,0.012821802,1210.984718,0.987178198,94447.31299,469209.1032,4333882.454,45.88677345
CE,2010,total,35,0.00314,0.015595211,1454.040208,0.984404789,93236.32828,462546.5409,3864673.351,41.45029542
CE,2010,total,40,0.00412,0.020368849,1869.49955,0.979631151,91782.28807,454237.6915,3402126.81,37.0673567
CE,2010,total,45,0.00567,0.027956514,2513.648129,0.972043486,89912.78852,443279.8223,2947889.119,32.78609381
CE,2010,total,50,0.00732,0.035959056,3142.790569,0.964040944,87399.14039,429138.7255,2504609.296,28.65713879
CE,2010,total,55,0.01011,0.049297517,4153.628837,0.950702483,84256.34982,410897.677,2075470.571,24.63280899
CE,2010,total,60,0.01502,0.072402844,5799.664777,0.927597156,80102.72098,386014.443,1664572.894,20.78047878
CE,2010,total,65,0.02086,0.099151289,7367.24379,0.900848711,74303.05621,353097.1716,1278558.451,17.20734673
CE,2010,total,70,0.03211,0.148623463,9948.232234,0.851376537,66935.81242,309808.4815,925461.2794,13.82610065
