area_id,ref_year,sexid,sex,agegrp,agegrpstart,agegrpspan,pop,area_name,area_iso3
76,1950,1,Male,0-4,0,5,4532.746,Brazil,BRA
76,1950,1,Male,5-9,5,5,3522.826,Brazil,BRA
76,1950,1,Male,10-14,10,5,3230.429,Brazil,BRA
76,1950,1,Male,15-19,15,5,2710.739,Brazil,BRA
76,1950,1,Male,20-24,20,5,2514.5,Brazil,BRA
76,1950,1,Male,25-29,25,5,2068.496,Brazil,BRA
76,1950,1,Male,30-34,30,5,1718.231,Brazil,BRA
76,1950,1,Male,35-39,35,5,1524.924,Brazil,BRA
76,1950,1,Male,40-44,40,5,1276.935,Brazil,BRA
76,1950,1,Male,45-49,45,5,1009.527,Brazil,BRA
76,1950,1,Male,50-54,50,5,856.456,Brazil,BRA
76,1950,1,Male,55-59,55,5,633.286,Brazil,BRA
76,1950,1,Male,60-64,60,5,461.184,Brazil,BRA
76,1950,1,Male,65-69,65,5,329.779,Brazil,BRA
76,1950,1,Male,70-74,70,5,206.46,Brazil,BRA
76,1950,1,Male,75-79,75,5,116.098,Brazil,BRA
76,1950,1,Male,80-84,80,5,24.835,Brazil,BRA
76,1950,1,Male,85-89,85,5,17.759,Brazil,BRA
76,1950,1,Male,90-94,90,5,11.118,Brazil,BRA
76,1950,1,Male,95-99,95,5,6.251,Brazil,BRA
76,1950,1,Male,100+,100,-1,3.413,Brazil,BRA
76,1950,2,Female,0-4,0,5,4450.852,Brazil,BRA
76,1950,2,Female,5-9,5,5,3489.723,Brazil,BRA
76,1950,2,Female,10-14,10,5,3205.435,Brazil,BRA
76,1950,2,Female,15-19,15,5,2693.802,Brazil,BRA
76,1950,2,Female,20-24,20,5,2501.353,Brazil,BRA
76,1950,2,Female,25-29,25,5,2058.802,Brazil,BRA
76,1950,2,Female,30-34,30,5,1726.38,Brazil,BRA
76,1950,2,Female,35-39,35,5,1545.989,Brazil,BRA
76,1950,2,Female,40-44,40,5,1314.579,Brazil,BRA
76,1950,2,Female,45-49,45,5,1072.348,Brazil,BRA
76,1950,2,Female,50-54,50,5,960.032,Brazil,BRA
76,1950,2,Female,55-59,55,5,729.171,Brazil,BRA
76,1950,2,Female,60-64,60,5,560.439,Brazil,BRA
76,1950,2,Female,65-69,65,5,393.339,Brazil,BRA
76,1950,2,Female,70-74,70,5,256.169,Brazil,BRA
76,1950,2,Female,75-79,75,5,151.026,Brazil,BRA
76,1950,2,Female,80-84,80,5,34.508,Brazil,BRA
76,1950,2,Female,85-89,85,5,24.22,Brazil,BRA
76,1950,2,Female,90-94,90,5,15.773,Brazil,BRA
76,1950,2,Female,95-99,95,5,9.298,Brazil,BRA
76,1950,2,Female,100+,100,-1,5.498,Brazil,BRA
76,1950,3,Total,0-4,0,5,8983.598,Brazil,BRA
76,1950,3,Total,5-9,5,5,7012.549,Brazil,BRA
76,1950,3,Total,10-14,10,5,6435.864,Brazil,BRA
76,1950,3,Total,15-19,15,5,5404.541,Brazil,BRA
76,1950,3,Total,20-24,20,5,5015.853,Brazil,BRA
76,1950,3,Total,25-29,25,5,4127.298,Brazil,BRA
76,1950,3,Total,30-34,30,5,3444.611,Brazil,BRA
76,1950,3,Total,35-39,35,5,3070.913,Brazil,BRA
76,1950,3,Total,40-44,40,5,2591.514,Brazil,BRA
76,1950,3,Total,45-49,45,5,2081.875,Brazil,BRA
76,1950,3,Total,50-54,50,5,1816.488,Brazil,BRA
76,1950,3,Total,55-59,55,5,1362.457,Brazil,BRA
76,1950,3,Total,60-64,60,5,1021.623,Brazil,BRA
76,1950,3,Total,65-69,65,5,723.118,Brazil,BRA
76,1950,3,Total,70-74,70,5,462.629,Brazil,BRA
76,1950,3,Total,75-79,75,5,267.124,Brazil,BRA
76,1950,3,Total,80-84,80,5,59.343,Brazil,BRA
76,1950,3,Total,85-89,85,5,41.979,Brazil,BRA
76,1950,3,Total,90-94,90,5,26.891,Brazil,BRA
76,1950,3,Total,95-99,95,5,15.549,Brazil,BRA
76,1950,3,Total,100+,100,-1,8.911,Brazil,BRA
76,1951,1,Male,0-4,0,5,4765.169,Brazil,BRA
76,1951,1,Male,5-9,5,5,3627.17,Brazil,BRA
76,1951,1,Male,10-14,10,5,3288.887,Brazil,BRA
76,1951,1,Male,15-19,15,5,2786.971,Brazil,BRA
76,1951,1,Male,20-24,20,5,2555.735,Brazil,BRA
76,1951,1,Male,25-29,25,5,2148.535,Brazil,BRA
76,1951,1,Male,30-34,30,5,1763.055,Brazil,BRA
76,1951,1,Male,35-39,35,5,1552.167,Brazil,BRA
76,1951,1,Male,40-44,40,5,1318.276,Brazil,BRA
76,1951,1,Male,45-49,45,5,1041.035,Brazil,BRA
76,1951,1,Male,50-54,50,5,874.726,Brazil,BRA
76,1951,1,Male,55-59,55,5,660.184,Brazil,BRA
76,1951,1,Male,60-64,60,5,474.624,Brazil,BRA
76,1951,1,Male,65-69,65,5,337.929,Brazil,BRA
76,1951,1,Male,70-74,70,5,213.106,Brazil,BRA
76,1951,1,Male,75-79,75,5,121.817,Brazil,BRA
76,1951,1,Male,80-84,80,5,32.677,Brazil,BRA
76,1951,1,Male,85-89,85,5,14.598,Brazil,BRA
76,1951,1,Male,90-94,90,5,10.346,Brazil,BRA
76,1951,1,Male,95-99,95,5,5.051,Brazil,BRA
76,1951,1,Male,100+,100,-1,2.608,Brazil,BRA
76,1951,2,Female,0-4,0,5,4678.225,Brazil,BRA
76,1951,2,Female,5-9,5,5,3592.892,Brazil,BRA
76,1951,2,Female,10-14,10,5,3265.495,Brazil,BRA
76,1951,2,Female,15-19,15,5,2770.626,Brazil,BRA
76,1951,2,Female,20-24,20,5,2543.641,Brazil,BRA
76,1951,2,Female,25-29,25,5,2138.167,Brazil,BRA
76,1951,2,Female,30-34,30,5,1768.649,Brazil,BRA
76,1951,2,Female,35-39,35,5,1571.583,Brazil,BRA
76,1951,2,Female,40-44,40,5,1353.11,Brazil,BRA
76,1951,2,Female,45-49,45,5,1098.106,Brazil,BRA
76,1951,2,Female,50-54,50,5,974.259,Brazil,BRA
76,1951,2,Female,55-59,55,5,758.058,Brazil,BRA
76,1951,2,Female,60-64,60,5,575.891,Brazil,BRA
76,1951,2,Female,65-69,65,5,407.84,Brazil,BRA
76,1951,2,Female,70-74,70,5,264.417,Brazil,BRA
76,1951,2,Female,75-79,75,5,159.157,Brazil,BRA
76,1951,2,Female,80-84,80,5,44.955,Brazil,BRA
76,1951,2,Female,85-89,85,5,20.246,Brazil,BRA
76,1951,2,Female,90-94,90,5,14.588,Brazil,BRA
76,1951,2,Female,95-99,95,5,7.593,Brazil,BRA
76,1951,2,Female,100+,100,-1,4.249,Brazil,BRA
76,1951,3,Total,0-4,0,5,9443.394,Brazil,BRA
76,1951,3,Total,5-9,5,5,7220.062,Brazil,BRA
76,1951,3,Total,10-14,10,5,6554.382,Brazil,BRA
76,1951,3,Total,15-19,15,5,5557.597,Brazil,BRA
76,1951,3,Total,20-24,20,5,5099.376,Brazil,BRA
76,1951,3,Total,25-29,25,5,4286.702,Brazil,BRA
76,1951,3,Total,30-34,30,5,3531.704,Brazil,BRA
76,1951,3,Total,35-39,35,5,3123.75,Brazil,BRA
76,1951,3,Total,40-44,40,5,2671.386,Brazil,BRA
76,1951,3,Total,45-49,45,5,2139.141,Brazil,BRA
76,1951,3,Total,50-54,50,5,1848.985,Brazil,BRA
76,1951,3,Total,55-59,55,5,1418.242,Brazil,BRA
76,1951,3,Total,60-64,60,5,1050.515,Brazil,BRA
76,1951,3,Total,65-69,65,5,745.769,Brazil,BRA
76,1951,3,Total,70-74,70,5,477.523,Brazil,BRA
76,1951,3,Total,75-79,75,5,280.974,Brazil,BRA
76,1951,3,Total,80-84,80,5,77.632,Brazil,BRA
76,1951,3,Total,85-89,85,5,34.844,Brazil,BRA
76,1951,3,Total,90-94,90,5,24.934,Brazil,BRA
76,1951,3,Total,95-99,95,5,12.644,Brazil,BRA
76,1951,3,Total,100+,100,-1,6.857,Brazil,BRA
76,1952,1,Male,0-4,0,5,4952.938,Brazil,BRA
76,1952,1,Male,5-9,5,5,3770.12,Brazil,BRA
76,1952,1,Male,10-14,10,5,3330.951,Brazil,BRA
76,1952,1,Male,15-19,15,5,2894.953,Brazil,BRA
76,1952,1,Male,20-24,20,5,2579.802,Brazil,BRA
76,1952,1,Male,25-29,25,5,2239.885,Brazil,BRA
76,1952,1,Male,30-34,30,5,1817.682,Brazil,BRA
76,1952,1,Male,35-39,35,5,1577.187,Brazil,BRA
76,1952,1,Male,40-44,40,5,1360.498,Brazil,BRA
76,1952,1,Male,45-49,45,5,1081.713,Brazil,BRA
76,1952,1,Male,50-54,50,5,888.773,Brazil,BRA
76,1952,1,Male,55-59,55,5,692.011,Brazil,BRA
76,1952,1,Male,60-64,60,5,490.233,Brazil,BRA
76,1952,1,Male,65-69,65,5,346.254,Brazil,BRA
76,1952,1,Male,70-74,70,5,221.142,Brazil,BRA
76,1952,1,Male,75-79,75,5,124.711,Brazil,BRA
76,1952,1,Male,80-84,80,5,42.248,Brazil,BRA
76,1952,1,Male,85-89,85,5,10.906,Brazil,BRA
76,1952,1,Male,90-94,90,5,9.457,Brazil,BRA
76,1952,1,Male,95-99,95,5,4.317,Brazil,BRA
76,1952,1,Male,100+,100,-1,1.955,Brazil,BRA
76,1952,2,Female,0-4,0,5,4862.081,Brazil,BRA
76,1952,2,Female,5-9,5,5,3733.753,Brazil,BRA
76,1952,2,Female,10-14,10,5,3308.526,Brazil,BRA
76,1952,2,Female,15-19,15,5,2878.312,Brazil,BRA
76,1952,2,Female,20-24,20,5,2568.142,Brazil,BRA
76,1952,2,Female,25-29,25,5,2229.303,Brazil,BRA
76,1952,2,Female,30-34,30,5,1819.779,Brazil,BRA
76,1952,2,Female,35-39,35,5,1594.796,Brazil,BRA
76,1952,2,Female,40-44,40,5,1392.435,Brazil,BRA
76,1952,2,Female,45-49,45,5,1134.13,Brazil,BRA
76,1952,2,Female,50-54,50,5,981.19,Brazil,BRA
76,1952,2,Female,55-59,55,5,793.631,Brazil,BRA
76,1952,2,Female,60-64,60,5,590.852,Brazil,BRA
76,1952,2,Female,65-69,65,5,424.274,Brazil,BRA
76,1952,2,Female,70-74,70,5,273.956,Brazil,BRA
76,1952,2,Female,75-79,75,5,164.067,Brazil,BRA
76,1952,2,Female,80-84,80,5,58.146,Brazil,BRA
76,1952,2,Female,85-89,85,5,15.544,Brazil,BRA
76,1952,2,Female,90-94,90,5,13.278,Brazil,BRA
76,1952,2,Female,95-99,95,5,6.497,Brazil,BRA
76,1952,2,Female,100+,100,-1,3.23,Brazil,BRA
76,1952,3,Total,0-4,0,5,9815.019,Brazil,BRA
76,1952,3,Total,5-9,5,5,7503.873,Brazil,BRA
76,1952,3,Total,10-14,10,5,6639.477,Brazil,BRA
76,1952,3,Total,15-19,15,5,5773.265,Brazil,BRA
76,1952,3,Total,20-24,20,5,5147.944,Brazil,BRA
76,1952,3,Total,25-29,25,5,4469.188,Brazil,BRA
76,1952,3,Total,30-34,30,5,3637.461,Brazil,BRA
76,1952,3,Total,35-39,35,5,3171.983,Brazil,BRA
76,1952,3,Total,40-44,40,5,2752.933,Brazil,BRA
76,1952,3,Total,45-49,45,5,2215.843,Brazil,BRA
76,1952,3,Total,50-54,50,5,1869.963,Brazil,BRA
76,1952,3,Total,55-59,55,5,1485.642,Brazil,BRA
76,1952,3,Total,60-64,60,5,1081.085,Brazil,BRA
76,1952,3,Total,65-69,65,5,770.528,Brazil,BRA
76,1952,3,Total,70-74,70,5,495.098,Brazil,BRA
76,1952,3,Total,75-79,75,5,288.778,Brazil,BRA
76,1952,3,Total,80-84,80,5,100.394,Brazil,BRA
76,1952,3,Total,85-89,85,5,26.45,Brazil,BRA
76,1952,3,Total,90-94,90,5,22.735,Brazil,BRA
76,1952,3,Total,95-99,95,5,10.814,Brazil,BRA
76,1952,3,Total,100+,100,-1,5.185,Brazil,BRA
76,1953,1,Male,0-4,0,5,5125.605,Brazil,BRA
76,1953,1,Male,5-9,5,5,3943.412,Brazil,BRA
76,1953,1,Male,10-14,10,5,3362.892,Brazil,BRA
76,1953,1,Male,15-19,15,5,3015.158,Brazil,BRA
76,1953,1,Male,20-24,20,5,2596.022,Brazil,BRA
76,1953,1,Male,25-29,25,5,2331.413,Brazil,BRA
76,1953,1,Male,30-34,30,5,1879.458,Brazil,BRA
76,1953,1,Male,35-39,35,5,1601.528,Brazil,BRA
76,1953,1,Male,40-44,40,5,1400.567,Brazil,BRA
76,1953,1,Male,45-49,45,5,1127.267,Brazil,BRA
76,1953,1,Male,50-54,50,5,901.468,Brazil,BRA
76,1953,1,Male,55-59,55,5,724.985,Brazil,BRA
76,1953,1,Male,60-64,60,5,507.985,Brazil,BRA
76,1953,1,Male,65-69,65,5,355.024,Brazil,BRA
76,1953,1,Male,70-74,70,5,229.702,Brazil,BRA
76,1953,1,Male,75-79,75,5,126.354,Brazil,BRA
76,1953,1,Male,80-84,80,5,50.881,Brazil,BRA
76,1953,1,Male,85-89,85,5,8.254,Brazil,BRA
76,1953,1,Male,90-94,90,5,8.093,Brazil,BRA
76,1953,1,Male,95-99,95,5,3.677,Brazil,BRA
76,1953,1,Male,100+,100,-1,1.435,Brazil,BRA
76,1953,2,Female,0-4,0,5,5031.492,Brazil,BRA
76,1953,2,Female,5-9,5,5,3904.842,Brazil,BRA
76,1953,2,Female,10-14,10,5,3340.787,Brazil,BRA
76,1953,2,Female,15-19,15,5,2997.827,Brazil,BRA
76,1953,2,Female,20-24,20,5,2584.373,Brazil,BRA
76,1953,2,Female,25-29,25,5,2320.979,Brazil,BRA
76,1953,2,Female,30-34,30,5,1877.66,Brazil,BRA
76,1953,2,Female,35-39,35,5,1617.064,Brazil,BRA
76,1953,2,Female,40-44,40,5,1429.573,Brazil,BRA
76,1953,2,Female,45-49,45,5,1175.738,Brazil,BRA
76,1953,2,Female,50-54,50,5,984.902,Brazil,BRA
76,1953,2,Female,55-59,55,5,830.51,Brazil,BRA
76,1953,2,Female,60-64,60,5,606.571,Brazil,BRA
76,1953,2,Female,65-69,65,5,441.495,Brazil,BRA
76,1953,2,Female,70-74,70,5,284.393,Brazil,BRA
76,1953,2,Female,75-79,75,5,167.642,Brazil,BRA
76,1953,2,Female,80-84,80,5,70.729,Brazil,BRA
76,1953,2,Female,85-89,85,5,12.148,Brazil,BRA
76,1953,2,Female,90-94,90,5,11.425,Brazil,BRA
76,1953,2,Female,95-99,95,5,5.535,Brazil,BRA
76,1953,2,Female,100+,100,-1,2.411,Brazil,BRA
76,1953,3,Total,0-4,0,5,10157.097,Brazil,BRA
76,1953,3,Total,5-9,5,5,7848.254,Brazil,BRA
76,1953,3,Total,10-14,10,5,6703.679,Brazil,BRA
76,1953,3,Total,15-19,15,5,6012.985,Brazil,BRA
76,1953,3,Total,20-24,20,5,5180.395,Brazil,BRA
76,1953,3,Total,25-29,25,5,4652.392,Brazil,BRA
76,1953,3,Total,30-34,30,5,3757.118,Brazil,BRA
76,1953,3,Total,35-39,35,5,3218.592,Brazil,BRA
76,1953,3,Total,40-44,40,5,2830.14,Brazil,BRA
76,1953,3,Total,45-49,45,5,2303.005,Brazil,BRA
76,1953,3,Total,50-54,50,5,1886.37,Brazil,BRA
76,1953,3,Total,55-59,55,5,1555.495,Brazil,BRA
76,1953,3,Total,60-64,60,5,1114.556,Brazil,BRA
76,1953,3,Total,65-69,65,5,796.519,Brazil,BRA
76,1953,3,Total,70-74,70,5,514.095,Brazil,BRA
76,1953,3,Total,75-79,75,5,293.996,Brazil,BRA
76,1953,3,Total,80-84,80,5,121.61,Brazil,BRA
76,1953,3,Total,85-89,85,5,20.402,Brazil,BRA
76,1953,3,Total,90-94,90,5,19.518,Brazil,BRA
76,1953,3,Total,95-99,95,5,9.212,Brazil,BRA
76,1953,3,Total,100+,100,-1,3.846,Brazil,BRA
76,1954,1,Male,0-4,0,5,5288.578,Brazil,BRA
76,1954,1,Male,5-9,5,5,4130.11,Brazil,BRA
76,1954,1,Male,10-14,10,5,3407.436,Brazil,BRA
76,1954,1,Male,15-19,15,5,3122.745,Brazil,BRA
76,1954,1,Male,20-24,20,5,2625.213,Brazil,BRA
76,1954,1,Male,25-29,25,5,2410.95,Brazil,BRA
76,1954,1,Male,30-34,30,5,1947.927,Brazil,BRA
76,1954,1,Male,35-39,35,5,1630.928,Brazil,BRA
76,1954,1,Male,40-44,40,5,1437.052,Brazil,BRA
76,1954,1,Male,45-49,45,5,1173.272,Brazil,BRA
76,1954,1,Male,50-54,50,5,919.026,Brazil,BRA
76,1954,1,Male,55-59,55,5,754.93,Brazil,BRA
76,1954,1,Male,60-64,60,5,528.791,Brazil,BRA
76,1954,1,Male,65-69,65,5,365.222,Brazil,BRA
76,1954,1,Male,70-74,70,5,237.963,Brazil,BRA
76,1954,1,Male,75-79,75,5,128.498,Brazil,BRA
76,1954,1,Male,80-84,80,5,56.351,Brazil,BRA
76,1954,1,Male,85-89,85,5,7.75,Brazil,BRA
76,1954,1,Male,90-94,90,5,6.142,Brazil,BRA
76,1954,1,Male,95-99,95,5,2.801,Brazil,BRA
76,1954,1,Male,100+,100,-1,1.031,Brazil,BRA
76,1954,2,Female,0-4,0,5,5191.193,Brazil,BRA
76,1954,2,Female,5-9,5,5,4089.819,Brazil,BRA
76,1954,2,Female,10-14,10,5,3385.05,Brazil,BRA
76,1954,2,Female,15-19,15,5,3104.753,Brazil,BRA
76,1954,2,Female,20-24,20,5,2613.266,Brazil,BRA
76,1954,2,Female,25-29,25,5,2400.635,Brazil,BRA
76,1954,2,Female,30-34,30,5,1942.581,Brazil,BRA
76,1954,2,Female,35-39,35,5,1643.882,Brazil,BRA
76,1954,2,Female,40-44,40,5,1463.156,Brazil,BRA
76,1954,2,Female,45-49,45,5,1217.925,Brazil,BRA
76,1954,2,Female,50-54,50,5,993.631,Brazil,BRA
76,1954,2,Female,55-59,55,5,862.275,Brazil,BRA
76,1954,2,Female,60-64,60,5,626.036,Brazil,BRA
76,1954,2,Female,65-69,65,5,458.585,Brazil,BRA
76,1954,2,Female,70-74,70,5,295.756,Brazil,BRA
76,1954,2,Female,75-79,75,5,171.896,Brazil,BRA
76,1954,2,Female,80-84,80,5,79.725,Brazil,BRA
76,1954,2,Female,85-89,85,5,11.66,Brazil,BRA
76,1954,2,Female,90-94,90,5,8.904,Brazil,BRA
76,1954,2,Female,95-99,95,5,4.277,Brazil,BRA
76,1954,2,Female,100+,100,-1,1.769,Brazil,BRA
76,1954,3,Total,0-4,0,5,10479.771,Brazil,BRA
76,1954,3,Total,5-9,5,5,8219.929,Brazil,BRA
76,1954,3,Total,10-14,10,5,6792.486,Brazil,BRA
76,1954,3,Total,15-19,15,5,6227.498,Brazil,BRA
76,1954,3,Total,20-24,20,5,5238.479,Brazil,BRA
76,1954,3,Total,25-29,25,5,4811.585,Brazil,BRA
76,1954,3,Total,30-34,30,5,3890.508,Brazil,BRA
76,1954,3,Total,35-39,35,5,3274.81,Brazil,BRA
76,1954,3,Total,40-44,40,5,2900.208,Brazil,BRA
76,1954,3,Total,45-49,45,5,2391.197,Brazil,BRA
76,1954,3,Total,50-54,50,5,1912.657,Brazil,BRA
76,1954,3,Total,55-59,55,5,1617.205,Brazil,BRA
76,1954,3,Total,60-64,60,5,1154.827,Brazil,BRA
76,1954,3,Total,65-69,65,5,823.807,Brazil,BRA
76,1954,3,Total,70-74,70,5,533.719,Brazil,BRA
76,1954,3,Total,75-79,75,5,300.394,Brazil,BRA
76,1954,3,Total,80-84,80,5,136.076,Brazil,BRA
76,1954,3,Total,85-89,85,5,19.41,Brazil,BRA
76,1954,3,Total,90-94,90,5,15.046,Brazil,BRA
76,1954,3,Total,95-99,95,5,7.078,Brazil,BRA
76,1954,3,Total,100+,100,-1,2.8,Brazil,BRA
76,1955,1,Male,0-4,0,5,5450.482,Brazil,BRA
76,1955,1,Male,5-9,5,5,4303.875,Brazil,BRA
76,1955,1,Male,10-14,10,5,3483.647,Brazil,BRA
76,1955,1,Male,15-19,15,5,3204.766,Brazil,BRA
76,1955,1,Male,20-24,20,5,2680.448,Brazil,BRA
76,1955,1,Male,25-29,25,5,2472.473,Brazil,BRA
76,1955,1,Male,30-34,30,5,2022.762,Brazil,BRA
76,1955,1,Male,35-39,35,5,1669.433,Brazil,BRA
76,1955,1,Male,40-44,40,5,1469.826,Brazil,BRA
76,1955,1,Male,45-49,45,5,1217.285,Brazil,BRA
76,1955,1,Male,50-54,50,5,945.209,Brazil,BRA
76,1955,1,Male,55-59,55,5,779.915,Brazil,BRA
76,1955,1,Male,60-64,60,5,553.129,Brazil,BRA
76,1955,1,Male,65-69,65,5,377.566,Brazil,BRA
76,1955,1,Male,70-74,70,5,245.727,Brazil,BRA
76,1955,1,Male,75-79,75,5,131.868,Brazil,BRA
76,1955,1,Male,80-84,80,5,58.444,Brazil,BRA
76,1955,1,Male,85-89,85,5,8.803,Brazil,BRA
76,1955,1,Male,90-94,90,5,3.983,Brazil,BRA
76,1955,1,Male,95-99,95,5,1.427,Brazil,BRA
76,1955,1,Male,100+,100,-1,0.729,Brazil,BRA
76,1955,2,Female,0-4,0,5,5348.84,Brazil,BRA
76,1955,2,Female,5-9,5,5,4262.947,Brazil,BRA
76,1955,2,Female,10-14,10,5,3460.772,Brazil,BRA
76,1955,2,Female,15-19,15,5,3186.299,Brazil,BRA
76,1955,2,Female,20-24,20,5,2667.965,Brazil,BRA
76,1955,2,Female,25-29,25,5,2462.016,Brazil,BRA
76,1955,2,Female,30-34,30,5,2014.697,Brazil,BRA
76,1955,2,Female,35-39,35,5,1679.195,Brazil,BRA
76,1955,2,Female,40-44,40,5,1493.077,Brazil,BRA
76,1955,2,Female,45-49,45,5,1257.969,Brazil,BRA
76,1955,2,Female,50-54,50,5,1012.35,Brazil,BRA
76,1955,2,Female,55-59,55,5,885.815,Brazil,BRA
76,1955,2,Female,60-64,60,5,650.845,Brazil,BRA
76,1955,2,Female,65-69,65,5,475.292,Brazil,BRA
76,1955,2,Female,70-74,70,5,308.271,Brazil,BRA
76,1955,2,Female,75-79,75,5,177.612,Brazil,BRA
76,1955,2,Female,80-84,80,5,84.707,Brazil,BRA
76,1955,2,Female,85-89,85,5,13.604,Brazil,BRA
76,1955,2,Female,90-94,90,5,6.193,Brazil,BRA
76,1955,2,Female,95-99,95,5,2.376,Brazil,BRA
76,1955,2,Female,100+,100,-1,1.281,Brazil,BRA
76,1955,3,Total,0-4,0,5,10799.322,Brazil,BRA
76,1955,3,Total,5-9,5,5,8566.822,Brazil,BRA
76,1955,3,Total,10-14,10,5,6944.419,Brazil,BRA
76,1955,3,Total,15-19,15,5,6391.065,Brazil,BRA
76,1955,3,Total,20-24,20,5,5348.413,Brazil,BRA
76,1955,3,Total,25-29,25,5,4934.489,Brazil,BRA
76,1955,3,Total,30-34,30,5,4037.459,Brazil,BRA
76,1955,3,Total,35-39,35,5,3348.628,Brazil,BRA
76,1955,3,Total,40-44,40,5,2962.903,Brazil,BRA
76,1955,3,Total,45-49,45,5,2475.254,Brazil,BRA
76,1955,3,Total,50-54,50,5,1957.559,Brazil,BRA
76,1955,3,Total,55-59,55,5,1665.73,Brazil,BRA
76,1955,3,Total,60-64,60,5,1203.974,Brazil,BRA
76,1955,3,Total,65-69,65,5,852.858,Brazil,BRA
76,1955,3,Total,70-74,70,5,553.998,Brazil,BRA
76,1955,3,Total,75-79,75,5,309.48,Brazil,BRA
76,1955,3,Total,80-84,80,5,143.151,Brazil,BRA
76,1955,3,Total,85-89,85,5,22.407,Brazil,BRA
76,1955,3,Total,90-94,90,5,10.176,Brazil,BRA
76,1955,3,Total,95-99,95,5,3.803,Brazil,BRA
76,1955,3,Total,100+,100,-1,2.01,Brazil,BRA
76,1956,1,Male,0-4,0,5,5628.604,Brazil,BRA
76,1956,1,Male,5-9,5,5,4494.798,Brazil,BRA
76,1956,1,Male,10-14,10,5,3589.278,Brazil,BRA
76,1956,1,Male,15-19,15,5,3258.977,Brazil,BRA
76,1956,1,Male,20-24,20,5,2752.581,Brazil,BRA
76,1956,1,Male,25-29,25,5,2510.106,Brazil,BRA
76,1956,1,Male,30-34,30,5,2098.789,Brazil,BRA
76,1956,1,Male,35-39,35,5,1711.338,Brazil,BRA
76,1956,1,Male,40-44,40,5,1494.655,Brazil,BRA
76,1956,1,Male,45-49,45,5,1255.115,Brazil,BRA
76,1956,1,Male,50-54,50,5,973.804,Brazil,BRA
76,1956,1,Male,55-59,55,5,795.831,Brazil,BRA
76,1956,1,Male,60-64,60,5,576.704,Brazil,BRA
76,1956,1,Male,65-69,65,5,389.023,Brazil,BRA
76,1956,1,Male,70-74,70,5,252.191,Brazil,BRA
76,1956,1,Male,75-79,75,5,137.662,Brazil,BRA
76,1956,1,Male,80-84,80,5,62.443,Brazil,BRA
76,1956,1,Male,85-89,85,5,12.827,Brazil,BRA
76,1956,1,Male,90-94,90,5,3.266,Brazil,BRA
76,1956,1,Male,95-99,95,5,1.182,Brazil,BRA
76,1956,1,Male,100+,100,-1,0.512,Brazil,BRA
76,1956,2,Female,0-4,0,5,5520.441,Brazil,BRA
76,1956,2,Female,5-9,5,5,4448.817,Brazil,BRA
76,1956,2,Female,10-14,10,5,3565.472,Brazil,BRA
76,1956,2,Female,15-19,15,5,3240.614,Brazil,BRA
76,1956,2,Female,20-24,20,5,2740.056,Brazil,BRA
76,1956,2,Female,25-29,25,5,2500.454,Brazil,BRA
76,1956,2,Female,30-34,30,5,2089.856,Brazil,BRA
76,1956,2,Female,35-39,35,5,1718.419,Brazil,BRA
76,1956,2,Female,40-44,40,5,1516.165,Brazil,BRA
76,1956,2,Female,45-49,45,5,1293.423,Brazil,BRA
76,1956,2,Female,50-54,50,5,1035.938,Brazil,BRA
76,1956,2,Female,55-59,55,5,898.379,Brazil,BRA
76,1956,2,Female,60-64,60,5,676.825,Brazil,BRA
76,1956,2,Female,65-69,65,5,488.695,Brazil,BRA
76,1956,2,Female,70-74,70,5,320.6,Brazil,BRA
76,1956,2,Female,75-79,75,5,184.174,Brazil,BRA
76,1956,2,Female,80-84,80,5,90.045,Brazil,BRA
76,1956,2,Female,85-89,85,5,19.577,Brazil,BRA
76,1956,2,Female,90-94,90,5,5.159,Brazil,BRA
76,1956,2,Female,95-99,95,5,1.992,Brazil,BRA
76,1956,2,Female,100+,100,-1,0.922,Brazil,BRA
76,1956,3,Total,0-4,0,5,11149.045,Brazil,BRA
76,1956,3,Total,5-9,5,5,8943.615,Brazil,BRA
76,1956,3,Total,10-14,10,5,7154.75,Brazil,BRA
76,1956,3,Total,15-19,15,5,6499.591,Brazil,BRA
76,1956,3,Total,20-24,20,5,5492.637,Brazil,BRA
76,1956,3,Total,25-29,25,5,5010.56,Brazil,BRA
76,1956,3,Total,30-34,30,5,4188.645,Brazil,BRA
76,1956,3,Total,35-39,35,5,3429.757,Brazil,BRA
76,1956,3,Total,40-44,40,5,3010.82,Brazil,BRA
76,1956,3,Total,45-49,45,5,2548.538,Brazil,BRA
76,1956,3,Total,50-54,50,5,2009.742,Brazil,BRA
76,1956,3,Total,55-59,55,5,1694.21,Brazil,BRA
76,1956,3,Total,60-64,60,5,1253.529,Brazil,BRA
76,1956,3,Total,65-69,65,5,877.718,Brazil,BRA
76,1956,3,Total,70-74,70,5,572.791,Brazil,BRA
76,1956,3,Total,75-79,75,5,321.836,Brazil,BRA
76,1956,3,Total,80-84,80,5,152.488,Brazil,BRA
76,1956,3,Total,85-89,85,5,32.404,Brazil,BRA
76,1956,3,Total,90-94,90,5,8.425,Brazil,BRA
76,1956,3,Total,95-99,95,5,3.174,Brazil,BRA
76,1956,3,Total,100+,100,-1,1.434,Brazil,BRA
76,1957,1,Male,0-4,0,5,5784.456,Brazil,BRA
